transaction_id,user_id,timestamp,amount,ip_address,device_id,shipping_country,billing_country,is_fraud
TXN_105336,USER_1450,2026-02-07 01:20:00,55.22,204.205.13.22,DEV_5048,ML,ML,0
TXN_105337,USER_1246,2026-02-18 04:21:00,11.43,80.232.166.121,DEV_5031,LT,LT,0
TXN_105338,USER_1173,2026-01-04 16:58:00,34.66,39.235.36.133,DEV_5014,EG,EG,0
TXN_105339,USER_1442,2026-02-25 14:45:00,121.62,133.11.178.44,DEV_5006,HT,HT,0
TXN_105340,USER_1146,2026-01-04 17:00:00,61.0,83.239.109.136,DEV_5035,PS,PS,0
TXN_105341,USER_1187,2026-01-30 16:08:00,105.92,4.163.38.109,DEV_5022,LC,LC,0
TXN_105342,USER_1007,2026-02-10 19:22:00,19.85,6.96.173.191,DEV_5010,TG,TG,0
TXN_105343,USER_1099,2026-01-12 03:09:00,16.99,134.109.137.237,DEV_5049,NA,NA,0
TXN_105344,USER_1095,2026-02-21 22:56:00,11.48,177.77.184.149,DEV_5010,KR,KR,0
TXN_105345,USER_1404,2026-02-07 02:50:00,60.27,221.114.10.200,DEV_5024,BW,BW,0
TXN_105346,USER_1180,2026-01-19 13:30:00,30.41,145.56.21.225,DEV_5029,SZ,SZ,0
TXN_105347,USER_1199,2026-02-10 20:17:00,62.39,68.102.92.33,DEV_5028,BY,BY,0
TXN_105348,USER_1317,2026-01-08 10:16:00,19.11,200.4.27.13,DEV_5044,CD,CD,0
TXN_105349,USER_1468,2026-02-14 13:48:00,74.03,209.92.93.17,DEV_5023,PW,PW,0
TXN_105350,USER_1072,2026-01-23 07:00:00,7.82,166.126.237.254,DEV_5005,SR,SR,0
TXN_105351,USER_1208,2026-02-22 00:34:00,12.84,74.41.228.152,DEV_5019,UA,UA,0
TXN_105352,USER_1245,2026-01-15 20:48:00,16.01,205.251.9.1,DEV_5000,BR,BR,0
TXN_105353,USER_1481,2026-02-03 10:57:00,77.8,43.217.40.43,DEV_5041,CF,CF,0
TXN_105354,USER_1080,2026-02-22 01:16:00,16.91,211.82.239.39,DEV_5018,ZM,ZM,0
TXN_105355,USER_1057,2026-02-03 11:15:00,105.38,167.134.105.186,DEV_5039,GM,GM,0
TXN_105356,USER_1147,2026-02-22 01:44:00,22.32,180.13.156.66,DEV_5034,DO,DO,0
TXN_105357,USER_1012,2026-01-19 14:25:00,127.02,183.162.128.59,DEV_5000,NE,NE,0
TXN_105358,USER_1307,2026-02-22 02:12:00,5.78,81.125.251.190,DEV_5004,TR,TR,0
TXN_105359,USER_1023,2026-01-08 10:38:00,27.97,163.0.52.96,DEV_5009,SA,SA,0
TXN_105360,USER_1243,2026-01-23 08:00:00,77.12,4.121.151.217,DEV_5046,NR,NR,0
TXN_105361,USER_1198,2026-01-19 14:45:00,30.9,101.198.225.193,DEV_5044,FI,FI,0
TXN_105362,USER_1118,2026-02-22 03:08:00,142.22,174.87.118.103,DEV_5042,LY,LY,0
TXN_105363,USER_1119,2026-02-03 12:27:00,320.49,90.86.184.132,DEV_5019,TT,JO,1
TXN_105364,USER_1060,2026-01-19 15:00:00,126.57,120.255.71.223,DEV_5048,MA,MA,0
TXN_105365,USER_1393,2026-01-30 19:20:00,40.22,63.217.241.162,DEV_5009,AD,AD,0
TXN_105366,USER_1403,2026-02-22 04:04:00,164.9,192.243.232.229,DEV_5027,UA,UA,0
TXN_105367,USER_1126,2026-01-23 08:42:00,24.35,98.6.3.107,DEV_5035,FM,FM,0
TXN_105368,USER_1442,2026-01-12 04:24:00,44.48,75.204.133.48,DEV_5007,BA,BA,0
TXN_105369,USER_1229,2026-01-23 08:54:00,87.3,143.236.3.134,DEV_5031,CO,CO,0
TXN_105370,USER_1303,2026-02-18 11:30:00,46.37,142.198.86.192,DEV_5023,HU,HU,0
TXN_105371,USER_1174,2026-01-19 15:35:00,13.41,178.79.116.204,DEV_5023,LA,LA,0
TXN_105372,USER_1327,2026-02-18 11:56:00,60.65,45.245.239.82,DEV_5002,IS,IS,0
TXN_105373,USER_1082,2026-02-14 18:36:00,29.17,202.1.113.81,DEV_5014,CF,CF,0
TXN_105374,USER_1402,2026-01-27 02:58:00,76.02,101.56.183.105,DEV_5018,MC,MC,0
TXN_105375,USER_1189,2026-01-19 15:55:00,32.48,70.216.84.35,DEV_5049,LV,LV,0
TXN_105376,USER_1072,2026-01-23 09:36:00,8.34,102.147.217.82,DEV_5002,CY,CY,0
TXN_105377,USER_1235,2026-01-04 17:37:00,92.7,179.241.157.185,DEV_5013,MN,MN,0
TXN_105378,USER_1185,2026-02-18 13:14:00,20.3,58.79.230.241,DEV_5024,MT,MT,0
TXN_105379,USER_1272,2026-02-18 13:27:00,18.06,145.154.168.133,DEV_5041,PA,PA,0
TXN_105380,USER_1031,2026-01-08 11:20:00,38.34,137.86.173.225,DEV_5013,GA,GA,0
TXN_105381,USER_1116,2026-01-04 17:41:00,79.88,44.8.52.15,DEV_5033,TL,TL,0
TXN_105382,USER_1151,2026-02-22 07:48:00,22.96,215.196.194.117,DEV_5004,RW,RW,0
TXN_105383,USER_1361,2026-02-11 02:53:00,14.99,24.195.196.148,DEV_5029,NZ,NZ,0
TXN_105384,USER_1288,2026-01-23 10:24:00,20.03,64.50.23.166,DEV_5011,NR,NR,0
TXN_105385,USER_1350,2026-01-27 04:15:00,203.87,17.247.6.199,DEV_5033,BH,BH,0
TXN_105386,USER_1095,2026-02-03 15:54:00,94.76,185.64.21.211,DEV_5035,GA,GA,0
TXN_105387,USER_1229,2026-01-27 04:29:00,1083.24,50.97.165.202,DEV_5026,CV,JM,1
TXN_105388,USER_1193,2026-01-15 23:12:00,12.76,126.218.48.161,DEV_5043,AL,AL,0
TXN_105389,USER_1440,2026-01-15 23:16:00,148.3,18.22.229.153,DEV_5045,TZ,TZ,0
TXN_105390,USER_1280,2026-01-30 22:40:00,32.03,25.179.199.115,DEV_5025,BA,BA,0
TXN_105391,USER_1309,2026-01-15 23:24:00,116.8,115.54.252.23,DEV_5008,FM,FM,0
TXN_105392,USER_1258,2026-02-07 10:40:00,7.68,223.66.59.238,DEV_5030,MW,MW,0
TXN_105393,USER_1355,2026-02-18 16:29:00,20.28,125.235.224.242,DEV_5001,GN,GN,0
TXN_105394,USER_1267,2026-02-07 11:00:00,61.88,20.69.133.250,DEV_5025,AM,AM,0
TXN_105395,USER_1355,2026-02-18 16:55:00,28.14,191.140.131.139,DEV_5021,MV,MV,0
TXN_105396,USER_1003,2026-02-18 17:08:00,6.29,114.80.168.188,DEV_5022,CG,CG,0
TXN_105397,USER_1427,2026-02-18 17:21:00,12.82,122.247.119.219,DEV_5038,SK,SK,0
TXN_105398,USER_1214,2026-01-08 11:56:00,162.32,120.202.105.203,DEV_5047,IR,IR,0
TXN_105399,USER_1437,2026-01-27 05:53:00,156.36,217.237.76.145,DEV_5028,AE,AE,0
TXN_105400,USER_1160,2026-02-11 06:00:00,58.39,36.7.169.254,DEV_5012,TN,TN,0
TXN_105401,USER_1230,2026-02-15 00:12:00,37.09,202.54.216.82,DEV_5003,GY,GY,0
TXN_105402,USER_1237,2026-02-15 00:24:00,25.7,216.17.49.111,DEV_5031,HN,HN,0
TXN_105403,USER_1223,2026-02-07 12:30:00,65.95,181.218.180.44,DEV_5004,YE,YE,0
TXN_105404,USER_1425,2026-01-19 18:20:00,12.96,16.27.157.41,DEV_5033,CZ,CZ,0
TXN_105405,USER_1107,2026-02-15 01:00:00,95.79,202.167.157.234,DEV_5025,FM,FM,0
TXN_105406,USER_1105,2026-01-04 18:06:00,66.24,189.110.101.143,DEV_5011,TN,TN,0
TXN_105407,USER_1329,2026-01-31 00:56:00,10.45,62.201.4.250,DEV_5009,FI,FI,0
TXN_105408,USER_1427,2026-02-22 13:52:00,28.18,98.115.97.93,DEV_5029,WS,WS,0
TXN_105409,USER_1218,2026-01-08 12:18:00,178.23,184.9.144.222,DEV_5038,MC,MC,0
TXN_105410,USER_1084,2026-02-18 20:10:00,22.44,163.49.4.1,DEV_5003,YE,YE,0
TXN_105411,USER_1278,2026-01-08 12:22:00,22.05,54.215.62.183,DEV_5023,BY,BY,0
TXN_105412,USER_1206,2026-02-03 19:48:00,18.24,44.143.170.192,DEV_5036,HN,HN,0
TXN_105413,USER_1481,2026-02-22 15:02:00,32.65,53.131.114.206,DEV_5006,MK,MK,0
TXN_105414,USER_1106,2026-02-22 15:16:00,87.12,23.183.164.33,DEV_5037,SN,SN,0
TXN_105415,USER_1460,2026-02-15 03:00:00,31.65,46.144.161.252,DEV_5011,NR,NR,0
TXN_105416,USER_1291,2026-01-04 18:16:00,10.03,202.8.105.177,DEV_5035,FM,FM,0
TXN_105417,USER_1136,2026-02-11 09:07:00,30.34,72.196.137.199,DEV_5011,HT,HT,0
TXN_105418,USER_1039,2026-01-27 08:06:00,44.52,34.206.224.106,DEV_5003,GA,GA,0
TXN_105419,USER_1230,2026-02-26 10:45:00,114.04,18.82.197.141,DEV_5029,CA,CA,0
TXN_105420,USER_1110,2026-01-27 08:20:00,133.75,156.61.243.96,DEV_5005,VC,VC,0
TXN_105421,USER_1398,2026-02-26 11:15:00,339.48,77.186.235.189,DEV_5002,GM,MN,1
TXN_105422,USER_1298,2026-01-16 01:28:00,15.21,80.105.200.181,DEV_5012,AG,AG,0
TXN_105423,USER_1093,2026-02-26 11:45:00,21.4,221.23.168.245,DEV_5016,CL,CL,0
TXN_105424,USER_1436,2026-02-22 17:36:00,87.6,199.230.81.5,DEV_5007,GE,GE,0
TXN_105425,USER_1142,2026-01-27 08:55:00,197.9,79.38.63.162,DEV_5028,VA,VA,0
TXN_105426,USER_1002,2026-01-16 01:44:00,163.39,80.5.48.62,DEV_5034,US,US,0
TXN_105427,USER_1203,2026-02-26 12:45:00,24.66,5.237.255.130,DEV_5048,BD,BD,0
TXN_105428,USER_1451,2026-02-07 16:40:00,70.19,24.221.218.6,DEV_5022,SR,SR,0
TXN_105429,USER_1281,2026-01-08 12:58:00,65.01,104.26.9.96,DEV_5020,RW,RW,0
TXN_105430,USER_1309,2026-01-12 07:30:00,36.0,163.118.52.96,DEV_5014,NG,NG,0
TXN_105431,USER_1388,2026-01-12 07:33:00,43.93,211.51.247.98,DEV_5031,BT,BT,0
TXN_105432,USER_1458,2026-01-08 13:04:00,91.37,11.171.85.30,DEV_5036,TR,TR,0
TXN_105433,USER_1333,2026-01-19 20:45:00,189.32,125.181.91.51,DEV_5003,MC,MC,0
TXN_105434,USER_1219,2026-01-12 07:42:00,93.73,54.215.113.187,DEV_5003,GB,GB,0
TXN_105435,USER_1231,2026-02-11 12:25:00,25.11,21.65.230.60,DEV_5025,AR,AR,0
TXN_105436,USER_1441,2026-02-03 23:24:00,56.71,176.174.254.24,DEV_5010,TL,TL,0
TXN_105437,USER_1105,2026-01-31 04:56:00,20.38,124.176.50.167,DEV_5037,DJ,DJ,0
TXN_105438,USER_1300,2026-01-04 18:38:00,1330.99,112.185.40.0,DEV_5023,ES,EE,1
TXN_105439,USER_1222,2026-02-22 21:06:00,5.14,97.172.45.96,DEV_5019,FJ,FJ,0
TXN_105440,USER_1186,2026-01-27 10:40:00,98.7,93.126.166.124,DEV_5048,BH,BH,0
TXN_105441,USER_1022,2026-01-04 18:41:00,59.7,142.112.164.150,DEV_5034,VN,VN,0
TXN_105442,USER_1289,2026-02-07 19:00:00,7.38,71.139.72.189,DEV_5010,RS,RS,0
TXN_105443,USER_1039,2026-02-19 03:19:00,92.23,214.136.130.28,DEV_5023,MM,MM,0
TXN_105444,USER_1416,2026-02-07 19:20:00,6.66,147.44.138.207,DEV_5015,LA,LA,0
TXN_105445,USER_1293,2026-02-07 19:30:00,17.76,18.6.74.144,DEV_5002,DJ,DJ,0
TXN_105446,USER_1178,2026-01-16 03:04:00,501.33,16.62.114.40,DEV_5012,DO,MR,1
TXN_105447,USER_1183,2026-01-04 18:47:00,13.36,75.52.196.197,DEV_5004,LA,LA,0
TXN_105448,USER_1333,2026-01-23 16:48:00,101.04,171.174.113.249,DEV_5021,CD,CD,0
TXN_105449,USER_1316,2026-01-16 03:16:00,231.93,74.21.10.217,DEV_5046,GH,GH,0
TXN_105450,USER_1407,2026-02-11 15:10:00,118.88,90.144.57.204,DEV_5045,CD,CD,0
TXN_105451,USER_1207,2026-02-04 01:39:00,88.87,21.81.107.249,DEV_5037,IQ,IQ,0
TXN_105452,USER_1145,2026-02-19 05:16:00,16.67,186.143.195.135,DEV_5044,PG,PG,0
TXN_105453,USER_1397,2026-01-16 03:32:00,109.03,107.115.11.247,DEV_5015,PE,PE,0
TXN_105454,USER_1126,2026-02-26 19:30:00,13.91,60.124.31.47,DEV_5025,IT,IT,0
TXN_105455,USER_1003,2026-01-04 18:55:00,26.3,45.180.150.8,DEV_5034,ES,ES,0
TXN_105456,USER_1275,2026-01-16 03:44:00,11.53,160.82.8.157,DEV_5041,FJ,FJ,0
TXN_105457,USER_1403,2026-02-19 06:21:00,20.75,56.8.158.191,DEV_5017,SO,SO,0
TXN_105458,USER_1296,2026-01-31 07:44:00,80.72,18.233.172.184,DEV_5003,TT,TT,0
TXN_105459,USER_1201,2026-02-26 20:45:00,108.8,72.29.37.106,DEV_5020,BF,BF,0
TXN_105460,USER_1068,2026-01-08 14:00:00,12.7,113.207.133.252,DEV_5003,TJ,TJ,0
TXN_105461,USER_1205,2026-01-08 14:02:00,37.8,20.83.181.2,DEV_5012,BF,BF,0
TXN_105462,USER_1190,2026-01-12 09:06:00,518.7,11.181.116.93,DEV_5017,CN,GY,1
TXN_105463,USER_1396,2026-02-11 17:33:00,9.88,210.95.159.233,DEV_5017,GY,GY,0
TXN_105464,USER_1229,2026-02-07 22:40:00,218.38,4.171.37.163,DEV_5021,LU,LU,0
TXN_105465,USER_1067,2026-01-27 13:35:00,34.56,9.127.32.41,DEV_5011,IL,IL,0
TXN_105466,USER_1051,2026-01-23 18:36:00,18.21,121.22.229.131,DEV_5030,EE,EE,0
TXN_105467,USER_1483,2026-02-23 03:38:00,155.58,95.100.125.33,DEV_5027,GA,GA,0
TXN_105468,USER_1077,2026-02-23 03:52:00,40.53,78.28.204.215,DEV_5042,MC,MC,0
TXN_105469,USER_1128,2026-01-08 14:18:00,118.8,137.117.235.87,DEV_5024,VU,VU,0
TXN_105470,USER_1013,2026-01-27 14:10:00,11.42,29.130.6.217,DEV_5039,WS,WS,0
TXN_105471,USER_1117,2026-01-04 19:11:00,47.32,133.33.74.82,DEV_5001,LK,LK,0
TXN_105472,USER_1379,2026-02-27 00:00:00,20.64,190.191.175.176,DEV_5034,DM,DM,0
TXN_105473,USER_1138,2026-01-16 04:52:00,14.09,149.156.146.211,DEV_5003,AT,AT,0
TXN_105474,USER_1181,2026-01-16 04:56:00,103.33,64.188.230.180,DEV_5044,AR,AR,0
TXN_105475,USER_1162,2026-01-20 00:15:00,16.78,176.198.78.49,DEV_5006,RS,RS,0
TXN_105476,USER_1051,2026-02-11 19:56:00,10.55,84.163.200.209,DEV_5037,DM,DM,0
TXN_105477,USER_1430,2026-02-04 05:33:00,100.31,178.152.17.219,DEV_5003,BS,BS,0
TXN_105478,USER_1302,2026-02-11 20:18:00,12.52,158.197.24.242,DEV_5029,BZ,BZ,0
TXN_105479,USER_1498,2026-01-23 19:54:00,63.95,27.227.166.204,DEV_5008,BG,BG,0
TXN_105480,USER_1067,2026-01-08 14:40:00,39.83,160.105.216.135,DEV_5009,WS,WS,0
TXN_105481,USER_1419,2026-02-11 20:51:00,84.95,109.167.68.130,DEV_5016,KW,KW,0
TXN_105482,USER_1477,2026-02-19 11:46:00,10.8,39.94.189.201,DEV_5034,SD,SD,0
TXN_105483,USER_1474,2026-01-20 00:55:00,78.85,146.178.99.72,DEV_5000,IL,IL,0
TXN_105484,USER_1021,2026-01-31 11:12:00,55.26,106.93.250.31,DEV_5027,US,US,0
TXN_105485,USER_1101,2026-02-27 03:15:00,18.36,158.131.137.78,DEV_5013,JO,JO,0
TXN_105486,USER_1301,2026-01-27 16:02:00,26.87,18.115.137.250,DEV_5035,CZ,CZ,0
TXN_105487,USER_1316,2026-01-12 10:21:00,25.8,108.159.166.141,DEV_5003,SC,SC,0
TXN_105488,USER_1340,2026-01-27 16:16:00,21.07,130.183.169.118,DEV_5018,KW,KW,0
TXN_105489,USER_1170,2026-02-04 07:21:00,82.0,34.149.163.71,DEV_5040,SD,SD,0
TXN_105490,USER_1269,2026-01-16 06:00:00,93.46,16.215.13.23,DEV_5033,BD,BD,0
TXN_105491,USER_1498,2026-01-23 21:06:00,65.11,128.45.205.141,DEV_5049,HR,HR,0
TXN_105492,USER_1244,2026-01-27 16:44:00,82.69,121.247.3.221,DEV_5008,MT,MT,0
TXN_105493,USER_1260,2026-01-27 16:51:00,37.91,53.218.245.72,DEV_5017,BT,BT,0
TXN_105494,USER_1398,2026-01-23 21:24:00,23.2,49.154.230.68,DEV_5010,SM,SM,0
TXN_105495,USER_1399,2026-02-23 10:10:00,24.2,110.11.37.91,DEV_5040,TM,TM,0
TXN_105496,USER_1402,2026-01-27 17:12:00,14.24,90.110.35.204,DEV_5037,CZ,CZ,0
TXN_105497,USER_1093,2026-01-04 19:37:00,75.32,163.165.64.137,DEV_5022,LI,LI,0
TXN_105498,USER_1180,2026-02-19 15:14:00,59.49,35.34.200.34,DEV_5046,MM,MM,0
TXN_105499,USER_1086,2026-02-27 06:45:00,229.85,42.229.36.27,DEV_5048,TR,TR,0
TXN_105500,USER_1282,2026-01-16 06:40:00,49.46,34.174.12.186,DEV_5026,TG,TG,0
TXN_105501,USER_1092,2026-01-04 19:41:00,9.75,191.8.89.120,DEV_5041,BF,BF,0
TXN_105502,USER_1405,2026-01-16 06:48:00,132.59,47.98.140.36,DEV_5010,NG,NG,0
TXN_105503,USER_1291,2026-01-12 11:09:00,50.07,157.113.7.13,DEV_5036,VN,VN,0
TXN_105504,USER_1310,2026-02-12 01:04:00,32.02,33.22.111.133,DEV_5044,VU,VU,0
TXN_105505,USER_1355,2026-01-04 19:45:00,12.22,181.233.155.75,DEV_5028,CN,CN,0
TXN_105506,USER_1134,2026-02-23 12:44:00,96.36,81.35.207.111,DEV_5021,BE,BE,0
TXN_105507,USER_1184,2026-01-16 07:08:00,15.24,207.34.39.82,DEV_5027,ID,ID,0
TXN_105508,USER_1145,2026-01-04 19:48:00,5.95,172.254.126.92,DEV_5041,TH,TH,0
TXN_105509,USER_1038,2026-02-15 21:48:00,76.41,208.40.186.123,DEV_5003,IL,IL,0
TXN_105510,USER_1125,2026-02-19 17:50:00,16.21,144.141.233.127,DEV_5023,BA,BA,0
TXN_105511,USER_1068,2026-01-20 03:15:00,95.5,111.148.9.100,DEV_5010,SB,SB,0
TXN_105512,USER_1486,2026-01-16 07:28:00,356.13,215.247.239.0,DEV_5037,SI,FI,1
TXN_105513,USER_1494,2026-02-27 10:15:00,42.63,44.3.3.193,DEV_5001,SM,SM,0
TXN_105514,USER_1337,2026-01-23 23:24:00,30.54,153.148.211.222,DEV_5002,IQ,IQ,0
TXN_105515,USER_1472,2026-02-15 23:00:00,32.06,113.12.105.197,DEV_5043,CV,CV,0
TXN_105516,USER_1242,2026-02-23 15:04:00,11.95,146.227.193.127,DEV_5027,RS,RS,0
TXN_105517,USER_1362,2026-02-15 23:24:00,986.93,108.235.129.141,DEV_5033,NE,KG,1
TXN_105518,USER_1116,2026-01-12 11:54:00,16.15,107.226.42.103,DEV_5029,NL,NL,0
TXN_105519,USER_1227,2026-02-12 03:49:00,12.93,180.45.36.26,DEV_5027,MN,MN,0
TXN_105520,USER_1056,2026-02-23 16:00:00,113.6,189.201.215.211,DEV_5013,GH,GH,0
TXN_105521,USER_1058,2026-02-12 04:11:00,143.12,80.30.79.40,DEV_5000,BS,BS,0
TXN_105522,USER_1144,2026-01-08 16:04:00,172.62,17.78.15.117,DEV_5045,MW,MW,0
TXN_105523,USER_1480,2026-02-16 00:36:00,10.22,56.243.206.212,DEV_5012,DJ,DJ,0
TXN_105524,USER_1460,2026-01-08 16:08:00,128.49,55.234.32.108,DEV_5018,TW,TW,0
TXN_105525,USER_1091,2026-01-31 16:40:00,58.72,34.181.91.149,DEV_5029,ER,ER,0
TXN_105526,USER_1185,2026-01-27 20:42:00,117.36,46.169.59.53,DEV_5030,WS,WS,0
TXN_105527,USER_1216,2026-01-16 08:28:00,83.04,149.193.108.192,DEV_5044,ST,ST,0
TXN_105528,USER_1092,2026-01-04 20:08:00,90.4,146.206.41.94,DEV_5039,FI,FI,0
TXN_105529,USER_1414,2026-01-31 17:12:00,24.86,202.11.233.69,DEV_5004,SV,SV,0
TXN_105530,USER_1261,2026-01-31 17:20:00,6.0,88.37.53.211,DEV_5035,KP,KP,0
TXN_105531,USER_1433,2026-02-08 09:50:00,52.79,49.232.10.107,DEV_5031,JP,JP,0
TXN_105532,USER_1153,2026-01-12 12:36:00,7.1,8.92.32.142,DEV_5044,GR,GR,0
TXN_105533,USER_1286,2026-01-31 17:44:00,23.38,187.201.179.165,DEV_5014,GY,GY,0
TXN_105534,USER_1039,2026-01-31 17:52:00,14.21,2.182.188.207,DEV_5049,IS,IS,0
TXN_105535,USER_1219,2026-01-24 01:30:00,84.51,40.151.157.114,DEV_5049,PT,PT,0
TXN_105536,USER_1199,2026-01-20 05:20:00,34.77,131.240.27.221,DEV_5036,GQ,GQ,0
TXN_105537,USER_1005,2026-01-24 01:42:00,108.63,130.103.18.74,DEV_5010,JP,JP,0
TXN_105538,USER_1189,2026-01-16 09:12:00,28.78,131.174.118.187,DEV_5047,JP,JP,0
TXN_105539,USER_1214,2026-02-08 11:10:00,7.12,115.117.72.94,DEV_5035,GE,GE,0
TXN_105540,USER_1088,2026-02-04 15:00:00,33.45,195.107.149.193,DEV_5012,FI,FI,0
TXN_105541,USER_1032,2026-01-04 20:21:00,706.68,174.15.205.250,DEV_5041,TZ,KW,1
TXN_105542,USER_1256,2026-02-12 08:02:00,113.42,211.232.230.234,DEV_5021,MY,MY,0
TXN_105543,USER_1483,2026-01-12 13:09:00,9.79,180.134.123.1,DEV_5017,CA,CA,0
TXN_105544,USER_1120,2026-02-20 01:12:00,49.58,93.26.134.55,DEV_5020,SL,SL,0
TXN_105545,USER_1408,2026-02-08 12:10:00,80.94,19.245.254.244,DEV_5002,ST,ST,0
TXN_105546,USER_1039,2026-02-12 08:46:00,32.87,76.182.43.254,DEV_5016,GY,GY,0
TXN_105547,USER_1433,2026-02-12 08:57:00,31.43,140.171.222.229,DEV_5041,SA,SA,0
TXN_105548,USER_1113,2026-02-04 16:12:00,161.39,118.122.219.132,DEV_5029,BA,BA,0
TXN_105549,USER_1141,2026-01-31 19:52:00,7.63,46.114.40.69,DEV_5013,BB,BB,0
TXN_105550,USER_1042,2026-02-20 02:30:00,35.02,209.28.187.178,DEV_5034,RS,RS,0
TXN_105551,USER_1438,2026-02-27 19:45:00,31.86,69.94.12.131,DEV_5022,GB,GB,0
TXN_105552,USER_1434,2026-01-12 13:36:00,61.88,159.201.97.222,DEV_5029,PS,PS,0
TXN_105553,USER_1119,2026-02-04 16:57:00,134.26,203.227.171.212,DEV_5025,BY,BY,0
TXN_105554,USER_1400,2026-01-24 03:24:00,58.81,29.7.195.11,DEV_5004,TG,TG,0
TXN_105555,USER_1044,2026-01-24 03:30:00,89.77,176.68.170.58,DEV_5033,AG,AG,0
TXN_105556,USER_1292,2026-01-04 20:36:00,13.08,214.173.179.18,DEV_5002,AR,AR,0
TXN_105557,USER_1356,2026-02-08 14:10:00,920.43,198.135.134.164,DEV_5010,TZ,CD,1
TXN_105558,USER_1171,2026-02-16 07:36:00,35.3,58.143.187.83,DEV_5002,CG,CG,0
TXN_105559,USER_1287,2026-01-04 20:39:00,22.13,4.26.222.195,DEV_5024,HN,HN,0
TXN_105560,USER_1210,2026-02-27 22:00:00,32.97,149.93.212.155,DEV_5048,PW,PW,0
TXN_105561,USER_1018,2026-02-16 08:12:00,19.25,159.212.156.9,DEV_5014,IN,IN,0
TXN_105562,USER_1217,2026-02-04 18:18:00,19.09,179.212.151.19,DEV_5037,RS,RS,0
TXN_105563,USER_1247,2026-01-31 21:44:00,59.81,208.25.46.220,DEV_5041,VN,VN,0
TXN_105564,USER_1207,2026-02-16 08:48:00,83.38,153.18.158.115,DEV_5030,MN,MN,0
TXN_105565,USER_1280,2026-01-12 14:15:00,71.38,150.33.119.41,DEV_5008,CR,CR,0
TXN_105566,USER_1454,2026-02-27 23:30:00,47.74,210.112.167.232,DEV_5030,KR,KR,0
TXN_105567,USER_1041,2026-01-04 20:47:00,78.72,135.226.19.182,DEV_5039,SL,SL,0
TXN_105568,USER_1331,2026-01-28 01:36:00,24.96,146.91.134.26,DEV_5032,CD,CD,0
TXN_105569,USER_1168,2026-02-08 16:10:00,87.6,5.206.135.88,DEV_5043,HT,HT,0
TXN_105570,USER_1241,2026-01-16 11:20:00,47.51,62.140.217.244,DEV_5048,LV,LV,0
TXN_105571,USER_1348,2026-02-16 10:12:00,41.18,170.142.162.254,DEV_5010,TW,TW,0
TXN_105572,USER_1434,2026-02-20 07:16:00,37.85,198.177.216.63,DEV_5032,DO,DO,0
TXN_105573,USER_1379,2026-02-20 07:29:00,262.99,162.133.217.121,DEV_5020,GM,GM,0
TXN_105574,USER_1011,2026-02-12 13:54:00,23.03,137.118.231.111,DEV_5042,BN,BN,0
TXN_105575,USER_1424,2026-02-16 11:00:00,35.39,116.102.123.5,DEV_5007,LT,LT,0
TXN_105576,USER_1438,2026-01-28 02:32:00,77.41,36.233.98.78,DEV_5035,BW,BW,0
TXN_105577,USER_1279,2026-02-12 14:27:00,69.24,120.74.183.135,DEV_5025,MC,MC,0
TXN_105578,USER_1200,2026-01-12 14:54:00,96.3,185.104.6.115,DEV_5013,CO,CO,0
TXN_105579,USER_1205,2026-01-12 14:57:00,48.12,14.132.22.103,DEV_5048,AE,AE,0
TXN_105580,USER_1458,2026-02-01 00:00:00,15.64,87.122.61.138,DEV_5000,ZM,ZM,0
TXN_105581,USER_1297,2026-02-20 09:13:00,95.69,85.153.119.66,DEV_5011,GW,GW,0
TXN_105582,USER_1041,2026-02-08 18:20:00,89.75,28.167.232.98,DEV_5043,NP,NP,0
TXN_105583,USER_1251,2026-02-04 21:27:00,13.36,17.123.196.156,DEV_5007,SI,SI,0
TXN_105584,USER_1494,2026-01-16 12:16:00,79.06,135.116.241.116,DEV_5049,AE,AE,0
TXN_105585,USER_1046,2026-02-16 13:00:00,807.47,65.38.102.186,DEV_5029,BB,FI,1
TXN_105586,USER_1425,2026-02-08 19:00:00,20.22,209.197.187.234,DEV_5019,SK,SK,0
TXN_105587,USER_1149,2026-01-04 21:07:00,16.55,219.143.243.93,DEV_5010,MW,MW,0
TXN_105588,USER_1274,2026-02-12 16:28:00,18.36,37.168.3.132,DEV_5043,AR,AR,0
TXN_105589,USER_1345,2026-01-16 12:36:00,163.08,61.41.5.128,DEV_5049,BN,BN,0
TXN_105590,USER_1327,2026-02-16 14:00:00,5.97,45.159.100.20,DEV_5038,BZ,BZ,0
TXN_105591,USER_1396,2026-02-08 19:50:00,196.74,200.223.217.191,DEV_5036,IE,IE,0
TXN_105592,USER_1194,2026-01-12 15:36:00,8.28,219.98.172.233,DEV_5038,BF,BF,0
TXN_105593,USER_1275,2026-01-16 12:52:00,5.1,162.239.56.237,DEV_5028,NZ,NZ,0
TXN_105594,USER_1310,2026-01-12 15:42:00,164.21,159.16.144.241,DEV_5033,YE,YE,0
TXN_105595,USER_1287,2026-02-16 15:00:00,79.75,168.217.84.153,DEV_5032,TJ,TJ,0
TXN_105596,USER_1125,2026-02-16 15:12:00,12.93,137.32.74.28,DEV_5003,VU,VU,0
TXN_105597,USER_1347,2026-01-08 18:34:00,36.36,101.135.14.146,DEV_5047,JP,JP,0
